id,word,detail,code
3434,grandfather,no derivations in wordsapi,0
3435,grandmother,no derivations in wordsapi,0
3436,grantor,grant,12
3437,grasshopper,no derivations in wordsapi,0
3438,grater,grate,12
3439,gravedigger,no derivations in wordsapi,0
3440,graver,no derivations in wordsapi,0
3441,greaser,no derivations in wordsapi,0
3442,greenbrier,no derivations in wordsapi,0
3443,greengrocer,no derivations in wordsapi,0
3444,greenkeeper,no results in wordsapi,0
3445,greeter,greet,12
3446,grinder,grind,12
3447,gritter,no results in wordsapi,0
3448,groper,no results in wordsapi,0
3449,grosser,no results in wordsapi,0
3450,grounder,ground,12
3451,groundhopper,no results in wordsapi,0
3452,groundwater,no results in wordsapi,0
3453,grower,grow,12
3454,growler,growl,12
3455,grubber,no results in wordsapi,0
3456,grunter,grunt,12
3457,guarantor,no proper derivation,0
3458,gulper,gulp,12
3459,gunmaker,no results in wordsapi,0
3460,gunner,gun,12
3461,gunpowder,no derivations in wordsapi,0
3462,gunslinger,no derivations in wordsapi,0
3463,gusher,gush,12
3464,hacker,hack,12
3465,haemocytometer,no results in wordsapi,0
3466,hagiographer,hagiography,12
3467,hairdresser,no derivations in wordsapi,0
3468,hairdryer,no results in wordsapi,0
3469,handicapper,handicap,12
3470,handlebar,no derivations in wordsapi,0
3471,handler,handle,12
3472,handover,no proper derivation,0
3473,hangover,no derivations in wordsapi,0
3474,hardcover,no derivations in wordsapi,0
3475,hardliner,no derivations in wordsapi,0
3476,harper,harp,12
3477,harvester,harvest,12
3478,hatemonger,no derivations in wordsapi,0
3479,hater,hate,12
3480,hatter,hat,12
3481,haulier,no derivations in wordsapi,0
3482,haymaker,no derivations in wordsapi,0
3483,headbanger,no results in wordsapi,0
3484,header,head,12
3485,headgear,no derivations in wordsapi,0
3486,headhunter,no derivations in wordsapi,0
3487,headliner,headline,12
3488,headmaster,no proper derivation,0
3489,headquarter,no derivations in wordsapi,0
3490,headstander,no results in wordsapi,0
3491,headwater,no derivations in wordsapi,0
3492,healer,heal,12
3493,heartbreaker,no derivations in wordsapi,0
3494,heater,heat,12
3495,heckler,heckle,12
3496,hellraiser,no results in wordsapi,0
3497,helper,help,12
3498,heptachlor,no results in wordsapi,0
3499,herder,herd,12
3500,hereafter,no derivations in wordsapi,0
3501,hewer,hew,12
3502,higgler,no results in wordsapi,0
3503,highlighter,highlight,12
3504,hijacker,hijack,12
3505,hiker,hike,12
3506,hipper,no results in wordsapi,0
3507,hitcher,no results in wordsapi,0
3508,hitter,hit,12
3509,hoarder,hoard,12
3510,hoaxer,hoax,12
3511,hogger,no results in wordsapi,0
3512,holder,hold,12
3513,holdover,no proper derivation,0
3514,holidaymaker,no derivations in wordsapi,0
3515,homebuilder,no derivations in wordsapi,0
3516,homebuyer,no results in wordsapi,0
3517,homemaker,no derivations in wordsapi,0
3518,homeowner,no derivations in wordsapi,0
3519,homer,no proper derivation,0
3520,homeworker,no results in wordsapi,0
3521,honeycreeper,no derivations in wordsapi,0
3522,honeyeater,no results in wordsapi,0
3523,honeysucker,no derivations in wordsapi,0
3524,honker,honk,12
3525,hoofer,hoof,12
3526,hooter,hoot,12
3527,hopper,hop,12
3528,horsebreaker,no results in wordsapi,0
3529,horsepower,no derivations in wordsapi,0
3530,hosier,no derivations in wordsapi,0
3531,hotelkeeper,no derivations in wordsapi,0
3532,hotter,no results in wordsapi,0
3533,housefather,no derivations in wordsapi,0
3534,householder,household,12
3535,housekeeper,housekeep,12
3536,housemaster,no derivations in wordsapi,0
3537,housemother,no derivations in wordsapi,0
3538,houseowner,no results in wordsapi,0
3539,howler,howl,12
3540,humidifier,no derivations in wordsapi,0
3541,hunter,hunt,12
3542,hurdler,hurdle,12
3543,hurler,hurl,12
3544,hustler,hustle,12
3545,hydrometer,no proper derivation,0
3546,hydropower,no results in wordsapi,0
3547,hygrometer,no derivations in wordsapi,0
3548,icebreaker,no derivations in wordsapi,0
3549,identifier,no derivations in wordsapi,0
3550,idler,idle,12
3551,igniter,ignite,12
3552,illustrator,illustrate,12
3553,imager,no results in wordsapi,0
3554,imagesetter,no results in wordsapi,0
3555,imitator,imitate,12
3556,impactor,no results in wordsapi,0
3557,impeller,impel,12
3558,impersonator,impersonate,12
3559,importer,import,12
3560,incinerator,incinerate,12
3561,incomer,no results in wordsapi,0
3562,incubator,incubate,12
3563,indenter,no results in wordsapi,0
3564,indicator,indicate,12
3565,influencer,no results in wordsapi,0
3566,informer,inform,12
3567,inhaler,no derivations in wordsapi,0
3568,inheritor,inherit,12
3569,inhibitor,inhibit,12
3570,initiator,initiate,12
3571,injector,inject,12
3572,innkeeper,no derivations in wordsapi,0
3573,innovator,innovate,12
3574,inseminator,no results in wordsapi,0
3575,insider,no derivations in wordsapi,0
3576,inspector,inspect,12
3577,installer,no results in wordsapi,0
3578,instigator,instigate,12
3579,institutor,no results in wordsapi,0
3580,instructor,instruct,12
3581,insulator,insulate,12
3582,insurer,insure,12
3583,inswinger,no results in wordsapi,0
3584,integrator,integrate,12
3585,intelligencer,no results in wordsapi,0
3586,intensifier,intensify,12
3587,intercellular,no derivations in wordsapi,0
3588,interceptor,intercept,12
3589,intercessor,no derivations in wordsapi,0
3590,intercooler,no results in wordsapi,0
3591,interdictor,no results in wordsapi,0
3592,interferometer,no derivations in wordsapi,0
3593,interlayer,no derivations in wordsapi,0
3594,interpolator,no results in wordsapi,0
3595,interrogator,interrogate,12
3596,interrupter,interrupt,12
3597,interviewer,interview,12
3598,interwar,no results in wordsapi,0
3599,intruder,intrude,12
3600,invader,invade,12
3601,inventor,invent,12
3602,inverter,invert,12
3603,investigator,investigate,12
3604,investor,invest,12
3605,iodophor,no results in wordsapi,0
3606,ionizer,no results in wordsapi,0
3607,ionomer,no results in wordsapi,0
3608,ironmaster,no results in wordsapi,0
3609,ironmonger,no derivations in wordsapi,0
3610,islander,island,12
3611,issuer,issue,12
3612,jackhammer,no derivations in wordsapi,0
3613,jailer,jail,12
3614,jammer,no derivations in wordsapi,0
3615,jawbreaker,no derivations in wordsapi,0
3616,jester,jest,12
3617,jobseeker,no results in wordsapi,0
3618,jogger,jog,12
3619,jointer,joint,12
3620,joker,joke,12
3621,jotter,jot,12
3622,juggler,juggle,12
3623,juicer,no derivations in wordsapi,0
3624,keeler,no results in wordsapi,0
3625,keeper,keep,12
3626,keyboarder,no results in wordsapi,0
3627,keyholder,no results in wordsapi,0
3628,kicker,kick,12
3629,kidder,no results in wordsapi,0
3630,kidnapper,kidnap,12
3631,killer,kill,12
3632,kindergartener,no derivations in wordsapi,0
3633,kingfisher,no derivations in wordsapi,0
3634,kitchener,no derivations in wordsapi,0
3635,kneeler,kneel,12
3636,knitwear,no derivations in wordsapi,0
3637,knocker,knock,12
3638,knuckleduster,no results in wordsapi,0
3639,labourer,labour,12
3640,lacunar,no derivations in wordsapi,0
3641,ladykiller,no results in wordsapi,0
3642,laker,no results in wordsapi,0
3643,laminar,lamina,12
3644,lamplighter,no derivations in wordsapi,0
3645,lander,land,12
3646,landholder,no derivations in wordsapi,0
3647,landlubber,no proper derivation,0
3648,landowner,no derivations in wordsapi,0
3649,latecomer,no derivations in wordsapi,0
3650,later,no derivations in wordsapi,0
3651,laugher,laugh,12
3652,launcher,launch,12
3653,lawbreaker,no derivations in wordsapi,0
3654,lawgiver,no derivations in wordsapi,0
3655,lawmaker,no derivations in wordsapi,0
3656,lawnmower,no results in wordsapi,0
3657,lawyer,law,12
3658,leader,lead,12
3659,leafhopper,no derivations in wordsapi,0
3660,learner,learn,12
3661,leatherwear,no results in wordsapi,0
3662,leaver,leave,12
3663,lecturer,lecture,12
3664,leftover,no derivations in wordsapi,0
3665,leisurewear,no results in wordsapi,0
3666,lender,lend,12
3667,leveller,level,12
3668,lexicographer,lexicography,12
3669,libber,no derivations in wordsapi,0
3670,liberator,liberate,12
3671,lifer,life,12
3672,lifesaver,no derivations in wordsapi,0
3673,lightener,no results in wordsapi,0
3674,limeburner,no results in wordsapi,0
3675,limiter,limit,12
3676,limner,limn,12
3677,linebacker,no derivations in wordsapi,0
3678,liner,line,12
3679,linker,no results in wordsapi,0
3680,linter,no results in wordsapi,0
3681,liquidator,liquidate,12
3682,liquidizer,liquidize,12
3683,listener,listen,12
3684,litterer,litter,12
3685,livebearer,no results in wordsapi,0
3686,livener,no results in wordsapi,0
3687,loader,load,12
3688,loadmaster,no results in wordsapi,0
3689,lobar,lobe,12
3690,locator,locate,12
3691,lodger,lodge,12
3692,logger,log,12
3693,loner,no derivations in wordsapi,0
3694,longliner,no results in wordsapi,0
3695,looker,look,12
3696,looper,no derivations in wordsapi,0
3697,loosener,no results in wordsapi,0
3698,loser,lose,12
3699,loudhailer,no results in wordsapi,0
3700,loudspeaker,no derivations in wordsapi,0
3701,lounger,lounge,12
3702,lover,love,12
3703,lumper,lump,12
3704,lumpsucker,no derivations in wordsapi,0
3705,lurker,lurk,12
3706,magnetometer,no derivations in wordsapi,0
3707,mailer,mail,12
3708,maintainer,maintain,12
3709,maker,make,12
3710,malingerer,malinger,12
3711,maltster,malt,12
3712,manager,manage,12
3713,manchester,mancunian,12
3714,manipulator,manipulate,12
3715,manpower,no derivations in wordsapi,0
3716,manslaughter,no derivations in wordsapi,0
3717,manufacturer,manufacture,12
3718,marauder,maraud,12
3719,marcher,march,12
3720,marker,mark,12
3721,marketeer,no results in wordsapi,0
3722,marketer,market,12
3723,masker,mask,12
3724,mastersinger,no results in wordsapi,0
3725,masturbator,masturbate,12
3726,matchmaker,no derivations in wordsapi,0
3727,mauler,maul,12
3728,mayflower,no derivations in wordsapi,0
3729,mediator,mediate,12
3730,megastar,no results in wordsapi,0
3731,meltwater,no derivations in wordsapi,0
3732,menswear,no results in wordsapi,0
3733,microcar,no results in wordsapi,0
3734,microcomputer,no derivations in wordsapi,0
3735,microcontroller,no results in wordsapi,0
3736,microdensitometer,no results in wordsapi,0
3737,micrometer,no derivations in wordsapi,0
3738,micropower,no results in wordsapi,0
3739,microprocessor,no derivations in wordsapi,0
3740,midfielder,no results in wordsapi,0
3741,midwater,no results in wordsapi,0
3742,miler,mile,12
3743,milker,no derivations in wordsapi,0
3744,miller,no derivations in wordsapi,0
3745,milliammeter,no derivations in wordsapi,0
3746,millibar,no derivations in wordsapi,0
3747,millworker,no results in wordsapi,0
3748,milometer,no derivations in wordsapi,0
3749,minder,no derivations in wordsapi,0
3750,minelayer,no derivations in wordsapi,0
3751,minesweeper,no derivations in wordsapi,0
3752,mineworker,no derivations in wordsapi,0
3753,minibar,no derivations in wordsapi,0
3754,minicar,no derivations in wordsapi,0
3755,minicomputer,no derivations in wordsapi,0
3756,minitower,no results in wordsapi,0
3757,minter,mint,12
3758,misremember,no derivations in wordsapi,0
3759,missioner,mission,12
3760,mitigator,no results in wordsapi,0
3761,mixer,mix,12
3762,mixmaster,no results in wordsapi,0
3763,mobster,mob,12
3764,moderator,moderate,12
3765,modifier,modify,12
3766,moisturizer,no results in wordsapi,0
3767,molester,no derivations in wordsapi,0
3768,moneyer,money,12
3769,moneylender,no derivations in wordsapi,0
3770,moneymaker,no derivations in wordsapi,0
3771,monochromator,no results in wordsapi,0
3772,monolayer,no results in wordsapi,0
3773,monomer,no derivations in wordsapi,0
3774,moonflower,no derivations in wordsapi,0
3775,moonraker,no results in wordsapi,0
3776,mooseburger,no results in wordsapi,0
3777,mortgagor,mortgage,12
3778,mosstrooper,no results in wordsapi,0
3779,motherfucker,no derivations in wordsapi,0
3780,motivator,motivate,12
3781,mountaineer,mountain,12
3782,mourner,mourn,12
3783,mouser,no derivations in wordsapi,0
3784,mouthbrooder,no results in wordsapi,0
3785,mover,move,12
3786,moviegoer,no derivations in wordsapi,0
3787,moviemaker,no results in wordsapi,0
3788,mower,mow,12
3789,mudder,no derivations in wordsapi,0
3790,muddler,no results in wordsapi,0
3791,mudskipper,no derivations in wordsapi,0
3792,muffler,muffle,12
3793,multicellular,no derivations in wordsapi,0
3794,multilayer,no results in wordsapi,0
3795,multimeter,no results in wordsapi,0
3796,multiplayer,no results in wordsapi,0
3797,multiplier,multiply,12
3798,multiprocessor,no derivations in wordsapi,0
3799,multivendor,no results in wordsapi,0
3800,multivibrator,no results in wordsapi,0
3801,murderer,murder,12
3802,murther,no results in wordsapi,0
3803,musketeer,musket,12
3804,mythographer,no results in wordsapi,0
3805,nailer,nail,12
3806,narrator,narrate,12
3807,navigator,navigate,12
3808,neckwear,no derivations in wordsapi,0
3809,necromancer,necromancy,12
3810,needler,no results in wordsapi,0
3811,negator,no results in wordsapi,0
3812,negotiator,negotiate,12
3813,nester,nest,12
3814,netminder,no derivations in wordsapi,0
3815,netter,no results in wordsapi,0
3816,networker,no results in wordsapi,0
3817,neurotransmitter,no derivations in wordsapi,0
3818,newcomer,no derivations in wordsapi,0
3819,newscaster,no derivations in wordsapi,0
3820,newsletter,no derivations in wordsapi,0
3821,newspaper,no derivations in wordsapi,0
3822,newsreader,no derivations in wordsapi,0
3823,newsvendor,no derivations in wordsapi,0
3824,nibbler,nibble,12
3825,nightjar,no derivations in wordsapi,0
3826,nightrider,no derivations in wordsapi,0
3827,nightwalker,no derivations in wordsapi,0
3828,nightwear,no derivations in wordsapi,0
3829,nipper,nip,12
3830,noisemaker,no derivations in wordsapi,0
3831,northeaster,no proper derivation,0
3832,norther,no proper derivation,0
3833,northerner,no derivations in wordsapi,0
3834,notepaper,no derivations in wordsapi,0
3835,numerator,no derivations in wordsapi,0
3836,nutcracker,no derivations in wordsapi,0
3837,nutter,no derivations in wordsapi,0
3838,objector,object,12
3839,obligor,no results in wordsapi,0
3840,observer,observe,12
3841,occupier,occupy,12
3842,oculomotor,no derivations in wordsapi,0
3843,offender,offend,12
3844,ohmmeter,no derivations in wordsapi,0
3845,oiler,oil,12
3846,oligomer,no results in wordsapi,0
3847,oncer,no results in wordsapi,0
3848,oner,no results in wordsapi,0
3849,onlooker,no derivations in wordsapi,0
3850,opener,open,12
3851,operator,operate,12
3852,oppressor,oppress,12
3853,optocoupler,no results in wordsapi,0
3854,orbiter,orbit,12
3855,organizer,organize,12
3856,orienteer,no results in wordsapi,0
3857,originator,originate,12
3858,oscillator,no derivations in wordsapi,0
3859,osmometer,no results in wordsapi,0
3860,ouster,oust,12
3861,outdoor,no derivations in wordsapi,0
3862,outerwear,no derivations in wordsapi,0
3863,outfielder,outfield,12
3864,outfitter,outfit,12
3865,outlier,no derivations in wordsapi,0
3866,outliner,no results in wordsapi,0
3867,outrider,no derivations in wordsapi,0
3868,outsider,no derivations in wordsapi,0
3869,outswinger,no results in wordsapi,0
3870,outworker,no results in wordsapi,0
3871,overbear,no derivations in wordsapi,0
3872,overbidder,no results in wordsapi,0
3873,overfamiliar,no derivations in wordsapi,0
3874,overlayer,overlay,12
3875,overlooker,no results in wordsapi,0
3876,overnighter,no derivations in wordsapi,0
3877,overpower,no derivations in wordsapi,0
3878,overrider,no results in wordsapi,0
3879,oversteer,no results in wordsapi,0
3880,overwater,no results in wordsapi,0
3881,overwear,no results in wordsapi,0
3882,overwinter,no derivations in wordsapi,0
